"Fap","type_employeur","Milliers","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"R0Z61","Etablissements de moins de 10 salariés",25.87043,13.3405674757214,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z61","Etablissements de 10 à 50 salariés",76.3537,39.3732027983683,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z61","Etablissements de 50 à 500 salariés",75.5383,38.9527266516748,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z61","Etablissements de plus de 500 salariés",12.86594,6.63456079812293,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z61","Etat, collectivités, hôpitaux publics",0.3476,0.179246392679239,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z61","Non Renseigné",0.6491,0.334720464580248,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z61","Particuliers",0.24423,0.12594173326827,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z61","Taille inconnue, hors particulier, Etat",2.05371,1.05903368558481,"Caissiers","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Etablissements de moins de 10 salariés",37.75277,12.3691217686566,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Etablissements de 10 à 50 salariés",110.68921,36.2656387058857,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Etablissements de 50 à 500 salariés",130.41248,42.7276685994827,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Etablissements de plus de 500 salariés",21.41108,7.01501520864424,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Etat, collectivités, hôpitaux publics",0.86709,0.28408887068113,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Non Renseigné",0.89911,0.294579737418389,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Particuliers",0.24423,0.0800182505696668,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z","Taille inconnue, hors particulier, Etat",2.9419,0.963868858661519,"Caissiers, employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"G0B40","Etablissements de moins de 10 salariés",20.23877,59.2712936423867,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","Etablissements de 10 à 50 salariés",9.90632,29.0116643272021,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","Etablissements de 50 à 500 salariés",2.8294,8.28618528852143,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","Etablissements de plus de 500 salariés",0.33673,0.986148007423419,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","Etat, collectivités, hôpitaux publics",0.06715,0.196655595576523,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","Non Renseigné",0,0,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","Particuliers",0,0,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"G0B40","Taille inconnue, hors particulier, Etat",0.76762,2.24805313888981,"Carrossiers automobiles","G","Maintenance","G0B","Ouvriers qualifiés de la réparation automobile"
"S0Z41","Etablissements de moins de 10 salariés",3.41445,41.5035833754716,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","Etablissements de 10 à 50 salariés",3.08455,37.493557703528,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","Etablissements de 50 à 500 salariés",1.59275,19.3603164261543,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","Etablissements de plus de 500 salariés",0.13513,1.64254249484616,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","Etat, collectivités, hôpitaux publics",NA,NA,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","Non Renseigné",0,0,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","Particuliers",0,0,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"S0Z41","Taille inconnue, hors particulier, Etat",0,0,"Charcutiers, traiteurs","S","Hôtellerie, restauration, alimentation","S0Z","Bouchers, charcutiers, boulangers"
"B2Z43","Etablissements de moins de 10 salariés",13.28839,51.5333914010637,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","Etablissements de 10 à 50 salariés",10.9537,42.4792852550107,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","Etablissements de 50 à 500 salariés",0.98871,3.83429289869922,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","Etablissements de plus de 500 salariés",0.07488,0.290390359412363,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","Etat, collectivités, hôpitaux publics",0,0,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","Non Renseigné",NA,NA,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","Particuliers",0.19942,0.77336599190723,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z43","Taille inconnue, hors particulier, Etat",0.28088,1.08927409390684,"Charpentiers (bois)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Etablissements de moins de 10 salariés",2.75305,21.5562837422532,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Etablissements de 10 à 50 salariés",5.0319,39.3995983228216,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Etablissements de 50 à 500 salariés",4.15283,32.5165114376206,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Etablissements de plus de 500 salariés",0.11415,0.893790446660324,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Etat, collectivités, hôpitaux publics",0.17904,1.40187684248852,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Non Renseigné",0.36258,2.83898852518704,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Particuliers",0,0,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z42","Taille inconnue, hors particulier, Etat",0.1779,1.39295068296865,"Charpentiers (métal)","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"D2Z40","Etablissements de moins de 10 salariés",19.61307,27.176054563082,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","Etablissements de 10 à 50 salariés",26.669,36.9528176436853,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","Etablissements de 50 à 500 salariés",15.51249,21.494252284281,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","Etablissements de plus de 500 salariés",4.96294,6.87669641893402,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","Etat, collectivités, hôpitaux publics",3.9027,5.40761788661032,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","Non Renseigné",0,0,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","Particuliers",0.25985,0.360050607998486,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"D2Z40","Taille inconnue, hors particulier, Etat",1.25036,1.73251059540884,"Chaudronniers, tôliers, traceurs, serruriers, métalliers, forgerons","D","Mécanique, travail des métaux","D2Z","Ouvriers qualifiés travaillant par formage de métal"
"S1Z80","Etablissements de moins de 10 salariés",10.81758,31.0423969862051,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","Etablissements de 10 à 50 salariés",6.89691,19.7915447076082,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","Etablissements de 50 à 500 salariés",7.95092,22.8161580543484,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","Etablissements de plus de 500 salariés",1.29592,3.71880430765134,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","Etat, collectivités, hôpitaux publics",4.43431,12.7248064151039,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","Non Renseigné",2.72766,7.82736106997982,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","Particuliers",0.1189,0.341198401274573,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"S1Z80","Taille inconnue, hors particulier, Etat",0.60556,1.73773005782868,"Chefs cuisiniers","S","Hôtellerie, restauration, alimentation","S1Z","Cuisiniers"
"B6Z73","Etablissements de moins de 10 salariés",15.78941,16.7624732483118,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","Etablissements de 10 à 50 salariés",36.85226,39.1233758823054,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","Etablissements de 50 à 500 salariés",28.86079,30.639410864633,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","Etablissements de plus de 500 salariés",4.70361,4.99348213742578,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","Etat, collectivités, hôpitaux publics",4.5173,4.79569030157549,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","Non Renseigné",1.81605,1.92796878050521,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","Particuliers",0.04204,0.0446308237837278,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"B6Z73","Taille inconnue, hors particulier, Etat",1.61353,1.71296796145952,"Chefs de chantier, conducteurs de travaux (non cadres)","B","Bâtiment, travaux publics","B6Z","Techniciens et agents de maîtrise du bâtiment et des travaux publics"
"N0Z91","Etablissements de moins de 10 salariés",3.56746,3.91570605938571,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","Etablissements de 10 à 50 salariés",2.60895,2.86362883497905,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","Etablissements de 50 à 500 salariés",13.99787,15.3643052416827,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","Etablissements de plus de 500 salariés",16.69008,18.3193216988087,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","Etat, collectivités, hôpitaux publics",53.36071,58.5696421207592,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","Non Renseigné",0.7388,0.810919712253021,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","Particuliers",0,0,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"N0Z91","Taille inconnue, hors particulier, Etat",0.14256,0.156476332131552,"Chercheurs (sauf industrie et enseignement supérieur)","N","Études et recherche","N0Z","Personnels d'études et de recherche"
"X0Z01","Etablissements de moins de 10 salariés",4.96141,37.712490536551,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z01","Etablissements de 10 à 50 salariés",3.20229,24.3411311139962,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z01","Etablissements de 50 à 500 salariés",1.43027,10.8717166772576,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z01","Etablissements de plus de 500 salariés",0.15341,1.16609455239786,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z01","Etat, collectivités, hôpitaux publics",1.83591,13.9550527976844,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z01","Non Renseigné",1.38055,10.4937868086361,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z01","Particuliers",NA,NA,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z01","Taille inconnue, hors particulier, Etat",0.19204,1.45972751347686,"Clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"T0Z","Etablissements de moins de 10 salariés",96.08219,83.4178504400999,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","Etablissements de 10 à 50 salariés",10.90334,9.46619956744906,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","Etablissements de 50 à 500 salariés",3.37801,2.93276342853095,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","Etablissements de plus de 500 salariés",0.64097,0.556485438108674,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","Etat, collectivités, hôpitaux publics",0.66696,0.579049764889091,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","Non Renseigné",0.50968,0.442500426065539,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","Particuliers",0.65759,0.570914799828202,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z","Taille inconnue, hors particulier, Etat",2.34307,2.03423613502861,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Etablissements de moins de 10 salariés",96.08219,83.4178504400999,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Etablissements de 10 à 50 salariés",10.90334,9.46619956744906,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Etablissements de 50 à 500 salariés",3.37801,2.93276342853095,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Etablissements de plus de 500 salariés",0.64097,0.556485438108674,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Etat, collectivités, hôpitaux publics",0.66696,0.579049764889091,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Non Renseigné",0.50968,0.442500426065539,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Particuliers",0.65759,0.570914799828202,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"T0Z60","Taille inconnue, hors particulier, Etat",2.34307,2.03423613502861,"Coiffeurs, esthéticiens","T","Services aux particuliers et aux collectivités","T0Z","Coiffeurs, esthéticiens"
"R","Etablissements de moins de 10 salariés",733.46312,28.8659745938394,"Commerce","R","Commerce",NA,NA
"R","Etablissements de 10 à 50 salariés",752.67722,29.6221594752871,"Commerce","R","Commerce",NA,NA
"R","Etablissements de 50 à 500 salariés",802.97999,31.6018615778546,"Commerce","R","Commerce",NA,NA
"R","Etablissements de plus de 500 salariés",180.74178,7.11322421981531,"Commerce","R","Commerce",NA,NA
"R","Etat, collectivités, hôpitaux publics",8.31979,0.32743138709698,"Commerce","R","Commerce",NA,NA
"R","Non Renseigné",17.06405,0.671568099794853,"Commerce","R","Commerce",NA,NA
"R","Particuliers",3.87408,0.15246723632744,"Commerce","R","Commerce",NA,NA
"R","Taille inconnue, hors particulier, Etat",41.8062,1.64531340998436,"Commerce","R","Commerce",NA,NA
"U","Etablissements de moins de 10 salariés",108.24532,23.9826247067873,"Communication, information, art et spectacle","U","Communication, information, art et spectacle",NA,NA
"U","Etablissements de 10 à 50 salariés",111.3855,24.6783569421556,"Communication, information, art et spectacle","U","Communication, information, art et spectacle",NA,NA
"U","Etablissements de 50 à 500 salariés",111.24318,24.6468247969481,"Communication, information, art et spectacle","U","Communication, information, art et spectacle",NA,NA
"U","Etablissements de plus de 500 salariés",42.2703,9.36532628979535,"Communication, information, art et spectacle","U","Communication, information, art et spectacle",NA,NA
"U","Etat, collectivités, hôpitaux publics",49.28966,10.9205221778193,"Communication, information, art et spectacle","U","Communication, information, art et spectacle",NA,NA
"U","Non Renseigné",0.96733,0.214319772509486,"Communication, information, art et spectacle","U","Communication, information, art et spectacle",NA,NA
"U","Particuliers",2.22502,0.492971147621863,"Communication, information, art et spectacle","U","Communication, information, art et spectacle",NA,NA
"U","Taille inconnue, hors particulier, Etat",25.72262,5.69905416636304,"Communication, information, art et spectacle","U","Communication, information, art et spectacle",NA,NA
"T3Z60","Etablissements de moins de 10 salariés",19.15322,40.5515695371081,"Concierges","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z60","Etablissements de 10 à 50 salariés",10.4924,22.2147131506427,"Concierges","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z60","Etablissements de 50 à 500 salariés",10.96072,23.2062493542481,"Concierges","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z60","Etablissements de plus de 500 salariés",1.46448,3.10062551130849,"Concierges","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z60","Etat, collectivités, hôpitaux publics",1.41081,2.98699434448346,"Concierges","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z60","Non Renseigné",0.2278,0.482302586225879,"Concierges","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z60","Particuliers",1.79738,3.80544785966053,"Concierges","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z60","Taille inconnue, hors particulier, Etat",1.72495,3.65209765632278,"Concierges","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"A0Z43","Etablissements de moins de 10 salariés",7.25649,57.3578441989177,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z43","Etablissements de 10 à 50 salariés",3.24951,25.685267712465,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z43","Etablissements de 50 à 500 salariés",0.88356,6.98396839524285,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z43","Etablissements de plus de 500 salariés",0.35517,2.80738835499389,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z43","Etat, collectivités, hôpitaux publics",0,0,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z43","Non Renseigné",0.27373,2.16365800718664,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z43","Particuliers",0.20828,1.64631823233417,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z43","Taille inconnue, hors particulier, Etat",0.42452,3.35555509885972,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"B5Z","Etablissements de moins de 10 salariés",12.78989,17.5752561351088,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z","Etablissements de 10 à 50 salariés",29.36766,40.3556360991995,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z","Etablissements de 50 à 500 salariés",22.81916,31.357000082724,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z","Etablissements de plus de 500 salariés",1.7862,2.45451075095497,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z","Etat, collectivités, hôpitaux publics",1.13005,1.55286075138095,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z","Non Renseigné",1.34471,1.84783627360691,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z","Particuliers",0,0,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z","Taille inconnue, hors particulier, Etat",3.53447,4.85689990702486,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","Etablissements de moins de 10 salariés",12.78989,17.5752561351088,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","Etablissements de 10 à 50 salariés",29.36766,40.3556360991995,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","Etablissements de 50 à 500 salariés",22.81916,31.357000082724,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","Etablissements de plus de 500 salariés",1.7862,2.45451075095497,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","Etat, collectivités, hôpitaux publics",1.13005,1.55286075138095,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","Non Renseigné",1.34471,1.84783627360691,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","Particuliers",0,0,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40","Taille inconnue, hors particulier, Etat",3.53447,4.85689990702486,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"J3Z41","Etablissements de moins de 10 salariés",10.61325,8.59822780060035,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41","Etablissements de 10 à 50 salariés",28.95606,23.4584882187692,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41","Etablissements de 50 à 500 salariés",51.57723,41.7848230150009,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41","Etablissements de plus de 500 salariés",25.14569,20.3715516758088,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41","Etat, collectivités, hôpitaux publics",4.85145,3.93035802070266,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41","Non Renseigné",0.04458,0.0361160808753929,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41","Particuliers",0,0,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41","Taille inconnue, hors particulier, Etat",2.24706,1.82043518824272,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z","Etablissements de moins de 10 salariés",131.96499,17.5246732185697,"Conducteurs de véhicules","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z","Etablissements de 10 à 50 salariés",282.80873,37.556404744991,"Conducteurs de véhicules","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z","Etablissements de 50 à 500 salariés",246.16458,32.6901386684942,"Conducteurs de véhicules","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
